display_name,year,type,works_count,cited_by_count,city,geometry,region_shp
Russian Society of Sociologists,2022,other,3,1,Moscow,"c(37.57663, 55.676815)",Moscow City
Russian Society of Sociologists,2023,other,0,5,Moscow,"c(37.57663, 55.676815)",Moscow City
Russian Society of Sociologists,2024,other,0,2,Moscow,"c(37.57663, 55.676815)",Moscow City
Russian Space Systems,2012,facility,18,25,Moscow,"c(37.71973, 55.745605)",Moscow City
Russian Space Systems,2013,facility,20,31,Moscow,"c(37.71973, 55.745605)",Moscow City
Russian Space Systems,2014,facility,12,47,Moscow,"c(37.71973, 55.745605)",Moscow City
Russian Space Systems,2015,facility,38,63,Moscow,"c(37.71973, 55.745605)",Moscow City
Russian Space Systems,2016,facility,45,65,Moscow,"c(37.71973, 55.745605)",Moscow City
Russian Space Systems,2017,facility,38,71,Moscow,"c(37.71973, 55.745605)",Moscow City
Russian Space Systems,2018,facility,49,97,Moscow,"c(37.71973, 55.745605)",Moscow City
Russian Space Systems,2019,facility,42,154,Moscow,"c(37.71973, 55.745605)",Moscow City
Russian Space Systems,2020,facility,63,159,Moscow,"c(37.71973, 55.745605)",Moscow City
Russian Space Systems,2021,facility,54,198,Moscow,"c(37.71973, 55.745605)",Moscow City
Russian Space Systems,2022,facility,27,191,Moscow,"c(37.71973, 55.745605)",Moscow City
Russian Space Systems,2023,facility,17,191,Moscow,"c(37.71973, 55.745605)",Moscow City
Russian Space Systems,2024,facility,4,53,Moscow,"c(37.71973, 55.745605)",Moscow City
Russian State Academy of Intellectual Property,2012,education,1,3,Moscow,"c(37.61556, 55.75222)",Moscow City
Russian State Academy of Intellectual Property,2013,education,1,2,Moscow,"c(37.61556, 55.75222)",Moscow City
Russian State Academy of Intellectual Property,2014,education,3,1,Moscow,"c(37.61556, 55.75222)",Moscow City
Russian State Academy of Intellectual Property,2015,education,1,3,Moscow,"c(37.61556, 55.75222)",Moscow City
Russian State Academy of Intellectual Property,2016,education,1,0,Moscow,"c(37.61556, 55.75222)",Moscow City
Russian State Academy of Intellectual Property,2017,education,5,1,Moscow,"c(37.61556, 55.75222)",Moscow City
Russian State Academy of Intellectual Property,2018,education,9,6,Moscow,"c(37.61556, 55.75222)",Moscow City
Russian State Academy of Intellectual Property,2019,education,13,12,Moscow,"c(37.61556, 55.75222)",Moscow City
Russian State Academy of Intellectual Property,2020,education,16,23,Moscow,"c(37.61556, 55.75222)",Moscow City
Russian State Academy of Intellectual Property,2021,education,38,35,Moscow,"c(37.61556, 55.75222)",Moscow City
Russian State Academy of Intellectual Property,2022,education,31,47,Moscow,"c(37.61556, 55.75222)",Moscow City
Russian State Academy of Intellectual Property,2023,education,26,57,Moscow,"c(37.61556, 55.75222)",Moscow City
Russian State Academy of Intellectual Property,2024,education,7,30,Moscow,"c(37.61556, 55.75222)",Moscow City
Russian State Agrarian Correspondence University,2012,education,6,52,Balashikha,"c(37.959663, 55.79511)",Moskva
Russian State Agrarian Correspondence University,2013,education,6,35,Balashikha,"c(37.959663, 55.79511)",Moskva
Russian State Agrarian Correspondence University,2014,education,6,47,Balashikha,"c(37.959663, 55.79511)",Moskva
Russian State Agrarian Correspondence University,2015,education,8,29,Balashikha,"c(37.959663, 55.79511)",Moskva
Russian State Agrarian Correspondence University,2016,education,4,33,Balashikha,"c(37.959663, 55.79511)",Moskva
Russian State Agrarian Correspondence University,2017,education,16,32,Balashikha,"c(37.959663, 55.79511)",Moskva
Russian State Agrarian Correspondence University,2018,education,19,38,Balashikha,"c(37.959663, 55.79511)",Moskva
Russian State Agrarian Correspondence University,2019,education,37,50,Balashikha,"c(37.959663, 55.79511)",Moskva
Russian State Agrarian Correspondence University,2020,education,42,60,Balashikha,"c(37.959663, 55.79511)",Moskva
Russian State Agrarian Correspondence University,2021,education,57,77,Balashikha,"c(37.959663, 55.79511)",Moskva
Russian State Agrarian Correspondence University,2022,education,31,91,Balashikha,"c(37.959663, 55.79511)",Moskva
Russian State Agrarian Correspondence University,2023,education,14,127,Balashikha,"c(37.959663, 55.79511)",Moskva
Russian State Agrarian Correspondence University,2024,education,4,61,Balashikha,"c(37.959663, 55.79511)",Moskva
Russian State Agrarian University - Moscow Timiryazev Agricultural Academy,2012,education,14,213,Moscow,"c(37.549088, 55.832867)",Moscow City
Russian State Agrarian University - Moscow Timiryazev Agricultural Academy,2013,education,34,261,Moscow,"c(37.549088, 55.832867)",Moscow City
Russian State Agrarian University - Moscow Timiryazev Agricultural Academy,2014,education,39,272,Moscow,"c(37.549088, 55.832867)",Moscow City
Russian State Agrarian University - Moscow Timiryazev Agricultural Academy,2015,education,39,223,Moscow,"c(37.549088, 55.832867)",Moscow City
Russian State Agrarian University - Moscow Timiryazev Agricultural Academy,2016,education,50,270,Moscow,"c(37.549088, 55.832867)",Moscow City
Russian State Agrarian University - Moscow Timiryazev Agricultural Academy,2017,education,60,317,Moscow,"c(37.549088, 55.832867)",Moscow City
Russian State Agrarian University - Moscow Timiryazev Agricultural Academy,2018,education,63,353,Moscow,"c(37.549088, 55.832867)",Moscow City
Russian State Agrarian University - Moscow Timiryazev Agricultural Academy,2019,education,163,444,Moscow,"c(37.549088, 55.832867)",Moscow City
Russian State Agrarian University - Moscow Timiryazev Agricultural Academy,2020,education,219,608,Moscow,"c(37.549088, 55.832867)",Moscow City
Russian State Agrarian University - Moscow Timiryazev Agricultural Academy,2021,education,509,991,Moscow,"c(37.549088, 55.832867)",Moscow City
Russian State Agrarian University - Moscow Timiryazev Agricultural Academy,2022,education,346,1136,Moscow,"c(37.549088, 55.832867)",Moscow City
Russian State Agrarian University - Moscow Timiryazev Agricultural Academy,2023,education,249,1606,Moscow,"c(37.549088, 55.832867)",Moscow City
Russian State Agrarian University - Moscow Timiryazev Agricultural Academy,2024,education,117,699,Moscow,"c(37.549088, 55.832867)",Moscow City
Russian State Archive of Literature and Arts,2012,archive,1,0,Moscow,"c(37.461025, 55.867786)",Moskva
Russian State Archive of Scientific and Technical Documentation,2012,facility,2,0,Moscow,"c(37.561527, 55.677116)",Moscow City
Russian State Archive of Scientific and Technical Documentation,2013,facility,8,0,Moscow,"c(37.561527, 55.677116)",Moscow City
Russian State Archive of Scientific and Technical Documentation,2014,facility,2,0,Moscow,"c(37.561527, 55.677116)",Moscow City
Russian State Archive of Scientific and Technical Documentation,2015,facility,1,0,Moscow,"c(37.561527, 55.677116)",Moscow City
Russian State Archive of Scientific and Technical Documentation,2016,facility,2,0,Moscow,"c(37.561527, 55.677116)",Moscow City
Russian State Archive of Scientific and Technical Documentation,2017,facility,3,0,Moscow,"c(37.561527, 55.677116)",Moscow City
Russian State Archive of Scientific and Technical Documentation,2018,facility,3,0,Moscow,"c(37.561527, 55.677116)",Moscow City
Russian State Archive of Scientific and Technical Documentation,2019,facility,1,0,Moscow,"c(37.561527, 55.677116)",Moscow City
Russian State Archive of Scientific and Technical Documentation,2020,facility,3,0,Moscow,"c(37.561527, 55.677116)",Moscow City
Russian State Archive of Scientific and Technical Documentation,2021,facility,4,0,Moscow,"c(37.561527, 55.677116)",Moscow City
Russian State Archive of Scientific and Technical Documentation,2022,facility,2,1,Moscow,"c(37.561527, 55.677116)",Moscow City
Russian State Archive of Scientific and Technical Documentation,2023,facility,1,1,Moscow,"c(37.561527, 55.677116)",Moscow City
Russian State Archive of Scientific and Technical Documentation,2024,facility,0,1,Moscow,"c(37.561527, 55.677116)",Moscow City
Russian State Geological Prospecting University,2012,education,14,110,Moscow,"c(37.512615, 55.649467)",Moscow City
Russian State Geological Prospecting University,2013,education,7,145,Moscow,"c(37.512615, 55.649467)",Moscow City
Russian State Geological Prospecting University,2014,education,10,151,Moscow,"c(37.512615, 55.649467)",Moscow City
Russian State Geological Prospecting University,2015,education,21,159,Moscow,"c(37.512615, 55.649467)",Moscow City
Russian State Geological Prospecting University,2016,education,35,157,Moscow,"c(37.512615, 55.649467)",Moscow City
Russian State Geological Prospecting University,2017,education,54,162,Moscow,"c(37.512615, 55.649467)",Moscow City
Russian State Geological Prospecting University,2018,education,59,173,Moscow,"c(37.512615, 55.649467)",Moscow City
Russian State Geological Prospecting University,2019,education,107,192,Moscow,"c(37.512615, 55.649467)",Moscow City
Russian State Geological Prospecting University,2020,education,105,254,Moscow,"c(37.512615, 55.649467)",Moscow City
Russian State Geological Prospecting University,2021,education,122,318,Moscow,"c(37.512615, 55.649467)",Moscow City
Russian State Geological Prospecting University,2022,education,93,292,Moscow,"c(37.512615, 55.649467)",Moscow City
Russian State Geological Prospecting University,2023,education,127,556,Moscow,"c(37.512615, 55.649467)",Moscow City
Russian State Geological Prospecting University,2024,education,34,126,Moscow,"c(37.512615, 55.649467)",Moscow City
Russian State Hydrometeorological University,2012,education,36,258,Saint Petersburg,"c(30.408508, 59.9217)",City of St. Petersburg
Russian State Hydrometeorological University,2013,education,39,296,Saint Petersburg,"c(30.408508, 59.9217)",City of St. Petersburg
Russian State Hydrometeorological University,2014,education,55,444,Saint Petersburg,"c(30.408508, 59.9217)",City of St. Petersburg
Russian State Hydrometeorological University,2015,education,42,525,Saint Petersburg,"c(30.408508, 59.9217)",City of St. Petersburg
Russian State Hydrometeorological University,2016,education,48,478,Saint Petersburg,"c(30.408508, 59.9217)",City of St. Petersburg
Russian State Hydrometeorological University,2017,education,107,632,Saint Petersburg,"c(30.408508, 59.9217)",City of St. Petersburg
Russian State Hydrometeorological University,2018,education,90,781,Saint Petersburg,"c(30.408508, 59.9217)",City of St. Petersburg
Russian State Hydrometeorological University,2019,education,129,896,Saint Petersburg,"c(30.408508, 59.9217)",City of St. Petersburg
Russian State Hydrometeorological University,2020,education,141,1072,Saint Petersburg,"c(30.408508, 59.9217)",City of St. Petersburg
Russian State Hydrometeorological University,2021,education,203,1379,Saint Petersburg,"c(30.408508, 59.9217)",City of St. Petersburg
Russian State Hydrometeorological University,2022,education,141,1231,Saint Petersburg,"c(30.408508, 59.9217)",City of St. Petersburg
Russian State Hydrometeorological University,2023,education,139,1233,Saint Petersburg,"c(30.408508, 59.9217)",City of St. Petersburg
Russian State Hydrometeorological University,2024,education,44,531,Saint Petersburg,"c(30.408508, 59.9217)",City of St. Petersburg
Russian State Library,2012,archive,82,208,Moscow,"c(37.61556, 55.75222)",Moscow City
Russian State Library,2013,archive,18,129,Moscow,"c(37.61556, 55.75222)",Moscow City
Russian State Library,2014,archive,6,115,Moscow,"c(37.61556, 55.75222)",Moscow City
Russian State Library,2015,archive,47,170,Moscow,"c(37.61556, 55.75222)",Moscow City
Russian State Library,2016,archive,32,177,Moscow,"c(37.61556, 55.75222)",Moscow City
Russian State Library,2017,archive,35,100,Moscow,"c(37.61556, 55.75222)",Moscow City
Russian State Library,2018,archive,68,130,Moscow,"c(37.61556, 55.75222)",Moscow City
Russian State Library,2019,archive,95,142,Moscow,"c(37.61556, 55.75222)",Moscow City
Russian State Library,2020,archive,103,242,Moscow,"c(37.61556, 55.75222)",Moscow City
Russian State Library,2021,archive,109,282,Moscow,"c(37.61556, 55.75222)",Moscow City
Russian State Library,2022,archive,75,275,Moscow,"c(37.61556, 55.75222)",Moscow City
Russian State Library,2023,archive,108,381,Moscow,"c(37.61556, 55.75222)",Moscow City
Russian State Library,2024,archive,40,147,Moscow,"c(37.61556, 55.75222)",Moscow City
Russian State Scientific Center for Robotics and Technical Cybernetics,2012,facility,1,23,Saint Petersburg,"c(30.368607, 60.021404)",City of St. Petersburg
Russian State Scientific Center for Robotics and Technical Cybernetics,2013,facility,1,28,Saint Petersburg,"c(30.368607, 60.021404)",City of St. Petersburg
Russian State Scientific Center for Robotics and Technical Cybernetics,2014,facility,3,30,Saint Petersburg,"c(30.368607, 60.021404)",City of St. Petersburg
Russian State Scientific Center for Robotics and Technical Cybernetics,2015,facility,12,44,Saint Petersburg,"c(30.368607, 60.021404)",City of St. Petersburg
Russian State Scientific Center for Robotics and Technical Cybernetics,2016,facility,17,40,Saint Petersburg,"c(30.368607, 60.021404)",City of St. Petersburg
Russian State Scientific Center for Robotics and Technical Cybernetics,2017,facility,30,60,Saint Petersburg,"c(30.368607, 60.021404)",City of St. Petersburg
Russian State Scientific Center for Robotics and Technical Cybernetics,2018,facility,22,47,Saint Petersburg,"c(30.368607, 60.021404)",City of St. Petersburg
Russian State Scientific Center for Robotics and Technical Cybernetics,2019,facility,20,65,Saint Petersburg,"c(30.368607, 60.021404)",City of St. Petersburg
Russian State Scientific Center for Robotics and Technical Cybernetics,2020,facility,35,104,Saint Petersburg,"c(30.368607, 60.021404)",City of St. Petersburg
Russian State Scientific Center for Robotics and Technical Cybernetics,2021,facility,22,132,Saint Petersburg,"c(30.368607, 60.021404)",City of St. Petersburg
Russian State Scientific Center for Robotics and Technical Cybernetics,2022,facility,22,91,Saint Petersburg,"c(30.368607, 60.021404)",City of St. Petersburg
Russian State Scientific Center for Robotics and Technical Cybernetics,2023,facility,16,144,Saint Petersburg,"c(30.368607, 60.021404)",City of St. Petersburg
Russian State Scientific Center for Robotics and Technical Cybernetics,2024,facility,3,35,Saint Petersburg,"c(30.368607, 60.021404)",City of St. Petersburg
Russian State Social University,2012,education,17,52,Moscow,"c(37.61556, 55.75222)",Moscow City
Russian State Social University,2013,education,22,52,Moscow,"c(37.61556, 55.75222)",Moscow City
Russian State Social University,2014,education,31,74,Moscow,"c(37.61556, 55.75222)",Moscow City
Russian State Social University,2015,education,119,146,Moscow,"c(37.61556, 55.75222)",Moscow City
Russian State Social University,2016,education,81,187,Moscow,"c(37.61556, 55.75222)",Moscow City
Russian State Social University,2017,education,99,147,Moscow,"c(37.61556, 55.75222)",Moscow City
Russian State Social University,2018,education,165,176,Moscow,"c(37.61556, 55.75222)",Moscow City
Russian State Social University,2019,education,231,294,Moscow,"c(37.61556, 55.75222)",Moscow City
Russian State Social University,2020,education,297,506,Moscow,"c(37.61556, 55.75222)",Moscow City
Russian State Social University,2021,education,367,835,Moscow,"c(37.61556, 55.75222)",Moscow City
Russian State Social University,2022,education,221,646,Moscow,"c(37.61556, 55.75222)",Moscow City
Russian State Social University,2023,education,155,647,Moscow,"c(37.61556, 55.75222)",Moscow City
Russian State Social University,2024,education,55,310,Moscow,"c(37.61556, 55.75222)",Moscow City
Russian State Specialized Academy of Arts,2014,education,2,0,Moscow,"c(37.549416, 55.74076)",Moscow City
Russian State Specialized Academy of Arts,2015,education,32,0,Moscow,"c(37.549416, 55.74076)",Moscow City
Russian State Specialized Academy of Arts,2016,education,24,0,Moscow,"c(37.549416, 55.74076)",Moscow City
Russian State Specialized Academy of Arts,2017,education,17,6,Moscow,"c(37.549416, 55.74076)",Moscow City
Russian State Specialized Academy of Arts,2018,education,18,0,Moscow,"c(37.549416, 55.74076)",Moscow City
Russian State Specialized Academy of Arts,2019,education,2,3,Moscow,"c(37.549416, 55.74076)",Moscow City
Russian State Specialized Academy of Arts,2020,education,3,2,Moscow,"c(37.549416, 55.74076)",Moscow City
Russian State Specialized Academy of Arts,2021,education,12,4,Moscow,"c(37.549416, 55.74076)",Moscow City
Russian State Specialized Academy of Arts,2022,education,13,4,Moscow,"c(37.549416, 55.74076)",Moscow City
Russian State Specialized Academy of Arts,2023,education,2,2,Moscow,"c(37.549416, 55.74076)",Moscow City
Russian State Specialized Academy of Arts,2024,education,0,2,Moscow,"c(37.549416, 55.74076)",Moscow City
Russian State University for Physical Education Sport Youth and Tourism,2012,education,17,15,Moscow,"c(37.61556, 55.75222)",Moscow City
Russian State University for Physical Education Sport Youth and Tourism,2013,education,11,12,Moscow,"c(37.61556, 55.75222)",Moscow City
Russian State University for Physical Education Sport Youth and Tourism,2014,education,9,24,Moscow,"c(37.61556, 55.75222)",Moscow City
Russian State University for Physical Education Sport Youth and Tourism,2015,education,17,26,Moscow,"c(37.61556, 55.75222)",Moscow City
Russian State University for Physical Education Sport Youth and Tourism,2016,education,10,26,Moscow,"c(37.61556, 55.75222)",Moscow City
Russian State University for Physical Education Sport Youth and Tourism,2017,education,12,31,Moscow,"c(37.61556, 55.75222)",Moscow City
Russian State University for Physical Education Sport Youth and Tourism,2018,education,20,23,Moscow,"c(37.61556, 55.75222)",Moscow City
Russian State University for Physical Education Sport Youth and Tourism,2019,education,38,70,Moscow,"c(37.61556, 55.75222)",Moscow City
Russian State University for Physical Education Sport Youth and Tourism,2020,education,57,102,Moscow,"c(37.61556, 55.75222)",Moscow City
Russian State University for Physical Education Sport Youth and Tourism,2021,education,125,123,Moscow,"c(37.61556, 55.75222)",Moscow City
Russian State University for Physical Education Sport Youth and Tourism,2022,education,138,174,Moscow,"c(37.61556, 55.75222)",Moscow City
Russian State University for Physical Education Sport Youth and Tourism,2023,education,70,206,Moscow,"c(37.61556, 55.75222)",Moscow City
Russian State University for Physical Education Sport Youth and Tourism,2024,education,15,73,Moscow,"c(37.61556, 55.75222)",Moscow City
Russian State University for the Humanities,2012,education,35,181,Moscow,"c(37.595398, 55.777733)",Moscow City
Russian State University for the Humanities,2013,education,29,144,Moscow,"c(37.595398, 55.777733)",Moscow City
Russian State University for the Humanities,2014,education,58,165,Moscow,"c(37.595398, 55.777733)",Moscow City
Russian State University for the Humanities,2015,education,77,166,Moscow,"c(37.595398, 55.777733)",Moscow City
Russian State University for the Humanities,2016,education,93,202,Moscow,"c(37.595398, 55.777733)",Moscow City
Russian State University for the Humanities,2017,education,126,287,Moscow,"c(37.595398, 55.777733)",Moscow City
Russian State University for the Humanities,2018,education,156,264,Moscow,"c(37.595398, 55.777733)",Moscow City
Russian State University for the Humanities,2019,education,261,458,Moscow,"c(37.595398, 55.777733)",Moscow City
Russian State University for the Humanities,2020,education,364,622,Moscow,"c(37.595398, 55.777733)",Moscow City
Russian State University for the Humanities,2021,education,510,809,Moscow,"c(37.595398, 55.777733)",Moscow City
Russian State University for the Humanities,2022,education,468,820,Moscow,"c(37.595398, 55.777733)",Moscow City
Russian State University for the Humanities,2023,education,338,773,Moscow,"c(37.595398, 55.777733)",Moscow City
Russian State University for the Humanities,2024,education,66,292,Moscow,"c(37.595398, 55.777733)",Moscow City
Russian State University of Cinematography named after SA Gerasimov,2012,education,40,0,Moscow,"c(37.664726, 55.832134)",Moscow City
Russian State University of Cinematography named after SA Gerasimov,2013,education,40,2,Moscow,"c(37.664726, 55.832134)",Moscow City
Russian State University of Cinematography named after SA Gerasimov,2014,education,39,1,Moscow,"c(37.664726, 55.832134)",Moscow City
Russian State University of Cinematography named after SA Gerasimov,2015,education,33,2,Moscow,"c(37.664726, 55.832134)",Moscow City
Russian State University of Cinematography named after SA Gerasimov,2016,education,18,4,Moscow,"c(37.664726, 55.832134)",Moscow City
Russian State University of Cinematography named after SA Gerasimov,2017,education,23,3,Moscow,"c(37.664726, 55.832134)",Moscow City
Russian State University of Cinematography named after SA Gerasimov,2018,education,28,3,Moscow,"c(37.664726, 55.832134)",Moscow City
Russian State University of Cinematography named after SA Gerasimov,2019,education,47,13,Moscow,"c(37.664726, 55.832134)",Moscow City
Russian State University of Cinematography named after SA Gerasimov,2020,education,42,4,Moscow,"c(37.664726, 55.832134)",Moscow City
Russian State University of Cinematography named after SA Gerasimov,2021,education,17,24,Moscow,"c(37.664726, 55.832134)",Moscow City
Russian State University of Cinematography named after SA Gerasimov,2022,education,16,7,Moscow,"c(37.664726, 55.832134)",Moscow City
Russian State University of Cinematography named after SA Gerasimov,2023,education,7,14,Moscow,"c(37.664726, 55.832134)",Moscow City
Russian State University of Cinematography named after SA Gerasimov,2024,education,7,8,Moscow,"c(37.664726, 55.832134)",Moscow City
Russian State University of Justice,2012,education,3,0,Moscow,"c(37.561848, 55.663574)",Moscow City
Russian State University of Justice,2013,education,4,0,Moscow,"c(37.561848, 55.663574)",Moscow City
Russian State University of Justice,2014,education,8,0,Moscow,"c(37.561848, 55.663574)",Moscow City
Russian State University of Justice,2015,education,24,0,Moscow,"c(37.561848, 55.663574)",Moscow City
Russian State University of Justice,2016,education,36,1,Moscow,"c(37.561848, 55.663574)",Moscow City
Russian State University of Justice,2017,education,51,15,Moscow,"c(37.561848, 55.663574)",Moscow City
Russian State University of Justice,2018,education,88,14,Moscow,"c(37.561848, 55.663574)",Moscow City
Russian State University of Justice,2019,education,168,37,Moscow,"c(37.561848, 55.663574)",Moscow City
Russian State University of Justice,2020,education,285,89,Moscow,"c(37.561848, 55.663574)",Moscow City
Russian State University of Justice,2021,education,381,172,Moscow,"c(37.561848, 55.663574)",Moscow City
Russian State University of Justice,2022,education,329,229,Moscow,"c(37.561848, 55.663574)",Moscow City
Russian State University of Justice,2023,education,193,244,Moscow,"c(37.561848, 55.663574)",Moscow City
Russian State University of Justice,2024,education,41,94,Moscow,"c(37.561848, 55.663574)",Moscow City
Russian State University of Tourism and Service,2012,education,4,2,Tsarskoye Selo,"c(37.789978, 55.970284)",Moskva
Russian State University of Tourism and Service,2013,education,13,4,Tsarskoye Selo,"c(37.789978, 55.970284)",Moskva
Russian State University of Tourism and Service,2014,education,35,11,Tsarskoye Selo,"c(37.789978, 55.970284)",Moskva
Russian State University of Tourism and Service,2015,education,59,36,Tsarskoye Selo,"c(37.789978, 55.970284)",Moskva
Russian State University of Tourism and Service,2016,education,42,41,Tsarskoye Selo,"c(37.789978, 55.970284)",Moskva
Russian State University of Tourism and Service,2017,education,39,49,Tsarskoye Selo,"c(37.789978, 55.970284)",Moskva
Russian State University of Tourism and Service,2018,education,10,29,Tsarskoye Selo,"c(37.789978, 55.970284)",Moskva
Russian State University of Tourism and Service,2019,education,15,30,Tsarskoye Selo,"c(37.789978, 55.970284)",Moskva
Russian State University of Tourism and Service,2020,education,55,73,Tsarskoye Selo,"c(37.789978, 55.970284)",Moskva
Russian State University of Tourism and Service,2021,education,78,109,Tsarskoye Selo,"c(37.789978, 55.970284)",Moskva
Russian State University of Tourism and Service,2022,education,108,72,Tsarskoye Selo,"c(37.789978, 55.970284)",Moskva
Russian State University of Tourism and Service,2023,education,78,107,Tsarskoye Selo,"c(37.789978, 55.970284)",Moskva
Russian State University of Tourism and Service,2024,education,5,36,Tsarskoye Selo,"c(37.789978, 55.970284)",Moskva
Russian State Vocational Pedagogical University,2012,education,1,19,Yekaterinburg,"c(60.59926, 56.886818)",Sverdlovsk
Russian State Vocational Pedagogical University,2013,education,5,16,Yekaterinburg,"c(60.59926, 56.886818)",Sverdlovsk
Russian State Vocational Pedagogical University,2014,education,8,24,Yekaterinburg,"c(60.59926, 56.886818)",Sverdlovsk
Russian State Vocational Pedagogical University,2015,education,13,18,Yekaterinburg,"c(60.59926, 56.886818)",Sverdlovsk
Russian State Vocational Pedagogical University,2016,education,36,40,Yekaterinburg,"c(60.59926, 56.886818)",Sverdlovsk
Russian State Vocational Pedagogical University,2017,education,41,40,Yekaterinburg,"c(60.59926, 56.886818)",Sverdlovsk
Russian State Vocational Pedagogical University,2018,education,51,50,Yekaterinburg,"c(60.59926, 56.886818)",Sverdlovsk
Russian State Vocational Pedagogical University,2019,education,71,89,Yekaterinburg,"c(60.59926, 56.886818)",Sverdlovsk
Russian State Vocational Pedagogical University,2020,education,100,204,Yekaterinburg,"c(60.59926, 56.886818)",Sverdlovsk
Russian State Vocational Pedagogical University,2021,education,101,214,Yekaterinburg,"c(60.59926, 56.886818)",Sverdlovsk
Russian State Vocational Pedagogical University,2022,education,75,251,Yekaterinburg,"c(60.59926, 56.886818)",Sverdlovsk
Russian State Vocational Pedagogical University,2023,education,40,290,Yekaterinburg,"c(60.59926, 56.886818)",Sverdlovsk
Russian State Vocational Pedagogical University,2024,education,13,87,Yekaterinburg,"c(60.59926, 56.886818)",Sverdlovsk
Russian University of Cooperation,2012,education,9,32,Moscow,"c(37.725723, 55.894756)",Moskva
Russian University of Cooperation,2013,education,11,38,Moscow,"c(37.725723, 55.894756)",Moskva
Russian University of Cooperation,2014,education,11,35,Moscow,"c(37.725723, 55.894756)",Moskva
Russian University of Cooperation,2015,education,18,63,Moscow,"c(37.725723, 55.894756)",Moskva
Russian University of Cooperation,2016,education,13,64,Moscow,"c(37.725723, 55.894756)",Moskva
Russian University of Cooperation,2017,education,27,32,Moscow,"c(37.725723, 55.894756)",Moskva
Russian University of Cooperation,2018,education,39,55,Moscow,"c(37.725723, 55.894756)",Moskva
Russian University of Cooperation,2019,education,77,72,Moscow,"c(37.725723, 55.894756)",Moskva
Russian University of Cooperation,2020,education,167,79,Moscow,"c(37.725723, 55.894756)",Moskva
Russian University of Cooperation,2021,education,298,230,Moscow,"c(37.725723, 55.894756)",Moskva
Russian University of Cooperation,2022,education,142,243,Moscow,"c(37.725723, 55.894756)",Moskva
Russian University of Cooperation,2023,education,186,265,Moscow,"c(37.725723, 55.894756)",Moskva
Russian University of Cooperation,2024,education,19,95,Moscow,"c(37.725723, 55.894756)",Moskva
Russian University of Transport,2012,education,10,87,Moscow,"c(37.608055, 55.787777)",Moscow City
Russian University of Transport,2013,education,27,98,Moscow,"c(37.608055, 55.787777)",Moscow City
Russian University of Transport,2014,education,46,140,Moscow,"c(37.608055, 55.787777)",Moscow City
Russian University of Transport,2015,education,52,148,Moscow,"c(37.608055, 55.787777)",Moscow City
Russian University of Transport,2016,education,127,187,Moscow,"c(37.608055, 55.787777)",Moscow City
Russian University of Transport,2017,education,124,191,Moscow,"c(37.608055, 55.787777)",Moscow City
Russian University of Transport,2018,education,258,323,Moscow,"c(37.608055, 55.787777)",Moscow City
Russian University of Transport,2019,education,408,573,Moscow,"c(37.608055, 55.787777)",Moscow City
Russian University of Transport,2020,education,479,1156,Moscow,"c(37.608055, 55.787777)",Moscow City
Russian University of Transport,2021,education,699,1185,Moscow,"c(37.608055, 55.787777)",Moscow City
Russian University of Transport,2022,education,610,1436,Moscow,"c(37.608055, 55.787777)",Moscow City
Russian University of Transport,2023,education,393,1707,Moscow,"c(37.608055, 55.787777)",Moscow City
Russian University of Transport,2024,education,103,580,Moscow,"c(37.608055, 55.787777)",Moscow City
Russian Venture Company,2012,government,9,33,Moscow,"c(37.580242, 55.75824)",Moscow City
Russian Venture Company,2013,government,10,36,Moscow,"c(37.580242, 55.75824)",Moscow City
Russian Venture Company,2014,government,4,26,Moscow,"c(37.580242, 55.75824)",Moscow City
Russian Venture Company,2015,government,8,25,Moscow,"c(37.580242, 55.75824)",Moscow City
Russian Venture Company,2016,government,11,30,Moscow,"c(37.580242, 55.75824)",Moscow City
Russian Venture Company,2017,government,15,36,Moscow,"c(37.580242, 55.75824)",Moscow City
Russian Venture Company,2018,government,22,49,Moscow,"c(37.580242, 55.75824)",Moscow City
Russian Venture Company,2019,government,35,59,Moscow,"c(37.580242, 55.75824)",Moscow City
Russian Venture Company,2020,government,23,98,Moscow,"c(37.580242, 55.75824)",Moscow City
Russian Venture Company,2021,government,23,121,Moscow,"c(37.580242, 55.75824)",Moscow City
Russian Venture Company,2022,government,12,131,Moscow,"c(37.580242, 55.75824)",Moscow City
Russian Venture Company,2023,government,12,165,Moscow,"c(37.580242, 55.75824)",Moscow City
Russian Venture Company,2024,government,3,62,Moscow,"c(37.580242, 55.75824)",Moscow City
Ryazan Higher Airborne Command School named after. V. F. Margelov,2012,education,2,0,Ryazan,"c(39.732964, 54.631737)",Ryazan'
Ryazan Higher Airborne Command School named after. V. F. Margelov,2014,education,1,0,Ryazan,"c(39.732964, 54.631737)",Ryazan'
Ryazan Higher Airborne Command School named after. V. F. Margelov,2015,education,5,0,Ryazan,"c(39.732964, 54.631737)",Ryazan'
Ryazan Higher Airborne Command School named after. V. F. Margelov,2016,education,5,2,Ryazan,"c(39.732964, 54.631737)",Ryazan'
Ryazan Higher Airborne Command School named after. V. F. Margelov,2017,education,1,1,Ryazan,"c(39.732964, 54.631737)",Ryazan'
Ryazan Higher Airborne Command School named after. V. F. Margelov,2018,education,4,0,Ryazan,"c(39.732964, 54.631737)",Ryazan'
