display_name,year,type,works_count,cited_by_count,city,geometry,region_shp
Ryazan State University,2015,education,31,105,Ryazan,"c(39.747597, 54.629147)",Ryazan'
Ryazan State University,2016,education,40,135,Ryazan,"c(39.747597, 54.629147)",Ryazan'
Ryazan State University,2017,education,37,133,Ryazan,"c(39.747597, 54.629147)",Ryazan'
Ryazan State University,2018,education,53,118,Ryazan,"c(39.747597, 54.629147)",Ryazan'
Ryazan State University,2019,education,91,133,Ryazan,"c(39.747597, 54.629147)",Ryazan'
Ryazan State University,2020,education,125,242,Ryazan,"c(39.747597, 54.629147)",Ryazan'
Ryazan State University,2021,education,147,183,Ryazan,"c(39.747597, 54.629147)",Ryazan'
Ryazan State University,2022,education,96,189,Ryazan,"c(39.747597, 54.629147)",Ryazan'
Ryazan State University,2023,education,97,227,Ryazan,"c(39.747597, 54.629147)",Ryazan'
Ryazan State University,2024,education,15,84,Ryazan,"c(39.747597, 54.629147)",Ryazan'
Rybinsk State Aviation Technological Academy,2012,education,14,17,Rybinsk,"c(38.838642, 58.045124)",Yaroslavl'
Rybinsk State Aviation Technological Academy,2013,education,7,11,Rybinsk,"c(38.838642, 58.045124)",Yaroslavl'
Rybinsk State Aviation Technological Academy,2014,education,22,14,Rybinsk,"c(38.838642, 58.045124)",Yaroslavl'
Rybinsk State Aviation Technological Academy,2015,education,17,14,Rybinsk,"c(38.838642, 58.045124)",Yaroslavl'
Rybinsk State Aviation Technological Academy,2016,education,29,25,Rybinsk,"c(38.838642, 58.045124)",Yaroslavl'
Rybinsk State Aviation Technological Academy,2017,education,27,35,Rybinsk,"c(38.838642, 58.045124)",Yaroslavl'
Rybinsk State Aviation Technological Academy,2018,education,40,55,Rybinsk,"c(38.838642, 58.045124)",Yaroslavl'
Rybinsk State Aviation Technological Academy,2019,education,54,106,Rybinsk,"c(38.838642, 58.045124)",Yaroslavl'
Rybinsk State Aviation Technological Academy,2020,education,64,136,Rybinsk,"c(38.838642, 58.045124)",Yaroslavl'
Rybinsk State Aviation Technological Academy,2021,education,36,125,Rybinsk,"c(38.838642, 58.045124)",Yaroslavl'
Rybinsk State Aviation Technological Academy,2022,education,32,166,Rybinsk,"c(38.838642, 58.045124)",Yaroslavl'
Rybinsk State Aviation Technological Academy,2023,education,27,181,Rybinsk,"c(38.838642, 58.045124)",Yaroslavl'
Rybinsk State Aviation Technological Academy,2024,education,5,57,Rybinsk,"c(38.838642, 58.045124)",Yaroslavl'
S. P. Korolev Rocket and Space Corporation Energia (Russia),2012,company,33,150,Korolyov,"c(37.80889, 55.917755)",Moskva
S. P. Korolev Rocket and Space Corporation Energia (Russia),2013,company,23,158,Korolyov,"c(37.80889, 55.917755)",Moskva
S. P. Korolev Rocket and Space Corporation Energia (Russia),2014,company,46,211,Korolyov,"c(37.80889, 55.917755)",Moskva
S. P. Korolev Rocket and Space Corporation Energia (Russia),2015,company,43,238,Korolyov,"c(37.80889, 55.917755)",Moskva
S. P. Korolev Rocket and Space Corporation Energia (Russia),2016,company,52,248,Korolyov,"c(37.80889, 55.917755)",Moskva
S. P. Korolev Rocket and Space Corporation Energia (Russia),2017,company,51,334,Korolyov,"c(37.80889, 55.917755)",Moskva
S. P. Korolev Rocket and Space Corporation Energia (Russia),2018,company,48,342,Korolyov,"c(37.80889, 55.917755)",Moskva
S. P. Korolev Rocket and Space Corporation Energia (Russia),2019,company,80,400,Korolyov,"c(37.80889, 55.917755)",Moskva
S. P. Korolev Rocket and Space Corporation Energia (Russia),2020,company,85,394,Korolyov,"c(37.80889, 55.917755)",Moskva
S. P. Korolev Rocket and Space Corporation Energia (Russia),2021,company,85,525,Korolyov,"c(37.80889, 55.917755)",Moskva
S. P. Korolev Rocket and Space Corporation Energia (Russia),2022,company,52,405,Korolyov,"c(37.80889, 55.917755)",Moskva
S. P. Korolev Rocket and Space Corporation Energia (Russia),2023,company,42,516,Korolyov,"c(37.80889, 55.917755)",Moskva
S. P. Korolev Rocket and Space Corporation Energia (Russia),2024,company,6,132,Korolyov,"c(37.80889, 55.917755)",Moskva
S.I. Vavilov Institute for the History of Science and Technology,2012,facility,6,61,Moscow,"c(37.514538, 55.809284)",Moscow City
S.I. Vavilov Institute for the History of Science and Technology,2013,facility,2,70,Moscow,"c(37.514538, 55.809284)",Moscow City
S.I. Vavilov Institute for the History of Science and Technology,2014,facility,45,83,Moscow,"c(37.514538, 55.809284)",Moscow City
S.I. Vavilov Institute for the History of Science and Technology,2015,facility,12,56,Moscow,"c(37.514538, 55.809284)",Moscow City
S.I. Vavilov Institute for the History of Science and Technology,2016,facility,21,69,Moscow,"c(37.514538, 55.809284)",Moscow City
S.I. Vavilov Institute for the History of Science and Technology,2017,facility,28,72,Moscow,"c(37.514538, 55.809284)",Moscow City
S.I. Vavilov Institute for the History of Science and Technology,2018,facility,45,116,Moscow,"c(37.514538, 55.809284)",Moscow City
S.I. Vavilov Institute for the History of Science and Technology,2019,facility,92,155,Moscow,"c(37.514538, 55.809284)",Moscow City
S.I. Vavilov Institute for the History of Science and Technology,2020,facility,134,171,Moscow,"c(37.514538, 55.809284)",Moscow City
S.I. Vavilov Institute for the History of Science and Technology,2021,facility,117,180,Moscow,"c(37.514538, 55.809284)",Moscow City
S.I. Vavilov Institute for the History of Science and Technology,2022,facility,79,177,Moscow,"c(37.514538, 55.809284)",Moscow City
S.I. Vavilov Institute for the History of Science and Technology,2023,facility,71,239,Moscow,"c(37.514538, 55.809284)",Moscow City
S.I. Vavilov Institute for the History of Science and Technology,2024,facility,11,60,Moscow,"c(37.514538, 55.809284)",Moscow City
SOVA Center for Information and Analysis,2012,nonprofit,1,0,Moscow,"c(37.631287, 55.764156)",Moscow City
SOVA Center for Information and Analysis,2014,nonprofit,0,3,Moscow,"c(37.631287, 55.764156)",Moscow City
SOVA Center for Information and Analysis,2015,nonprofit,1,2,Moscow,"c(37.631287, 55.764156)",Moscow City
SOVA Center for Information and Analysis,2016,nonprofit,0,2,Moscow,"c(37.631287, 55.764156)",Moscow City
SOVA Center for Information and Analysis,2017,nonprofit,0,2,Moscow,"c(37.631287, 55.764156)",Moscow City
SOVA Center for Information and Analysis,2018,nonprofit,0,2,Moscow,"c(37.631287, 55.764156)",Moscow City
SOVA Center for Information and Analysis,2019,nonprofit,2,1,Moscow,"c(37.631287, 55.764156)",Moscow City
SOVA Center for Information and Analysis,2020,nonprofit,0,3,Moscow,"c(37.631287, 55.764156)",Moscow City
SOVA Center for Information and Analysis,2021,nonprofit,0,5,Moscow,"c(37.631287, 55.764156)",Moscow City
SOVA Center for Information and Analysis,2022,nonprofit,0,5,Moscow,"c(37.631287, 55.764156)",Moscow City
SOVA Center for Information and Analysis,2023,nonprofit,0,5,Moscow,"c(37.631287, 55.764156)",Moscow City
SOVA Center for Information and Analysis,2024,nonprofit,0,1,Moscow,"c(37.631287, 55.764156)",Moscow City
SZNIIMESH,2012,facility,1,0,Saint Petersburg,"c(30.435387, 59.7127)",City of St. Petersburg
SZNIIMESH,2015,facility,1,0,Saint Petersburg,"c(30.435387, 59.7127)",City of St. Petersburg
Saint - Petersburg State Chemical Pharmaceutical Academy,2012,education,57,190,Saint Petersburg,"c(30.310472, 59.970844)",City of St. Petersburg
Saint - Petersburg State Chemical Pharmaceutical Academy,2013,education,26,218,Saint Petersburg,"c(30.310472, 59.970844)",City of St. Petersburg
Saint - Petersburg State Chemical Pharmaceutical Academy,2014,education,33,275,Saint Petersburg,"c(30.310472, 59.970844)",City of St. Petersburg
Saint - Petersburg State Chemical Pharmaceutical Academy,2015,education,29,246,Saint Petersburg,"c(30.310472, 59.970844)",City of St. Petersburg
Saint - Petersburg State Chemical Pharmaceutical Academy,2016,education,37,287,Saint Petersburg,"c(30.310472, 59.970844)",City of St. Petersburg
Saint - Petersburg State Chemical Pharmaceutical Academy,2017,education,48,303,Saint Petersburg,"c(30.310472, 59.970844)",City of St. Petersburg
Saint - Petersburg State Chemical Pharmaceutical Academy,2018,education,47,336,Saint Petersburg,"c(30.310472, 59.970844)",City of St. Petersburg
Saint - Petersburg State Chemical Pharmaceutical Academy,2019,education,78,379,Saint Petersburg,"c(30.310472, 59.970844)",City of St. Petersburg
Saint - Petersburg State Chemical Pharmaceutical Academy,2020,education,88,529,Saint Petersburg,"c(30.310472, 59.970844)",City of St. Petersburg
Saint - Petersburg State Chemical Pharmaceutical Academy,2021,education,89,804,Saint Petersburg,"c(30.310472, 59.970844)",City of St. Petersburg
Saint - Petersburg State Chemical Pharmaceutical Academy,2022,education,84,1030,Saint Petersburg,"c(30.310472, 59.970844)",City of St. Petersburg
Saint - Petersburg State Chemical Pharmaceutical Academy,2023,education,66,1152,Saint Petersburg,"c(30.310472, 59.970844)",City of St. Petersburg
Saint - Petersburg State Chemical Pharmaceutical Academy,2024,education,18,511,Saint Petersburg,"c(30.310472, 59.970844)",City of St. Petersburg
Saint Petersburg Academic University,2012,education,85,424,Saint Petersburg,"c(30.373611, 60.0025)",City of St. Petersburg
Saint Petersburg Academic University,2013,education,134,759,Saint Petersburg,"c(30.373611, 60.0025)",City of St. Petersburg
Saint Petersburg Academic University,2014,education,112,1035,Saint Petersburg,"c(30.373611, 60.0025)",City of St. Petersburg
Saint Petersburg Academic University,2015,education,165,1828,Saint Petersburg,"c(30.373611, 60.0025)",City of St. Petersburg
Saint Petersburg Academic University,2016,education,207,2578,Saint Petersburg,"c(30.373611, 60.0025)",City of St. Petersburg
Saint Petersburg Academic University,2017,education,208,3429,Saint Petersburg,"c(30.373611, 60.0025)",City of St. Petersburg
Saint Petersburg Academic University,2018,education,298,4111,Saint Petersburg,"c(30.373611, 60.0025)",City of St. Petersburg
Saint Petersburg Academic University,2019,education,216,5499,Saint Petersburg,"c(30.373611, 60.0025)",City of St. Petersburg
Saint Petersburg Academic University,2020,education,144,6715,Saint Petersburg,"c(30.373611, 60.0025)",City of St. Petersburg
Saint Petersburg Academic University,2021,education,124,7150,Saint Petersburg,"c(30.373611, 60.0025)",City of St. Petersburg
Saint Petersburg Academic University,2022,education,113,6455,Saint Petersburg,"c(30.373611, 60.0025)",City of St. Petersburg
Saint Petersburg Academic University,2023,education,85,6441,Saint Petersburg,"c(30.373611, 60.0025)",City of St. Petersburg
Saint Petersburg Academic University,2024,education,11,2077,Saint Petersburg,"c(30.373611, 60.0025)",City of St. Petersburg
"Saint Petersburg Institute of International Economic Relations, Economics and Law",2012,education,0,8,Saint Petersburg,"c(30.348686, 59.938267)",City of St. Petersburg
"Saint Petersburg Institute of International Economic Relations, Economics and Law",2013,education,0,9,Saint Petersburg,"c(30.348686, 59.938267)",City of St. Petersburg
"Saint Petersburg Institute of International Economic Relations, Economics and Law",2014,education,0,5,Saint Petersburg,"c(30.348686, 59.938267)",City of St. Petersburg
"Saint Petersburg Institute of International Economic Relations, Economics and Law",2015,education,2,5,Saint Petersburg,"c(30.348686, 59.938267)",City of St. Petersburg
"Saint Petersburg Institute of International Economic Relations, Economics and Law",2016,education,1,12,Saint Petersburg,"c(30.348686, 59.938267)",City of St. Petersburg
"Saint Petersburg Institute of International Economic Relations, Economics and Law",2017,education,3,10,Saint Petersburg,"c(30.348686, 59.938267)",City of St. Petersburg
"Saint Petersburg Institute of International Economic Relations, Economics and Law",2018,education,2,4,Saint Petersburg,"c(30.348686, 59.938267)",City of St. Petersburg
"Saint Petersburg Institute of International Economic Relations, Economics and Law",2019,education,11,5,Saint Petersburg,"c(30.348686, 59.938267)",City of St. Petersburg
"Saint Petersburg Institute of International Economic Relations, Economics and Law",2020,education,2,9,Saint Petersburg,"c(30.348686, 59.938267)",City of St. Petersburg
"Saint Petersburg Institute of International Economic Relations, Economics and Law",2021,education,1,13,Saint Petersburg,"c(30.348686, 59.938267)",City of St. Petersburg
"Saint Petersburg Institute of International Economic Relations, Economics and Law",2022,education,3,6,Saint Petersburg,"c(30.348686, 59.938267)",City of St. Petersburg
"Saint Petersburg Institute of International Economic Relations, Economics and Law",2023,education,0,16,Saint Petersburg,"c(30.348686, 59.938267)",City of St. Petersburg
"Saint Petersburg Institute of International Economic Relations, Economics and Law",2024,education,0,1,Saint Petersburg,"c(30.348686, 59.938267)",City of St. Petersburg
Saint Petersburg Institute of Law named after Prince P. Oldenburg,2013,education,1,0,Saint Petersburg,"c(30.382935, 59.93263)",City of St. Petersburg
Saint Petersburg Institute of Law named after Prince P. Oldenburg,2014,education,1,0,Saint Petersburg,"c(30.382935, 59.93263)",City of St. Petersburg
Saint Petersburg Institute of Law named after Prince P. Oldenburg,2015,education,3,0,Saint Petersburg,"c(30.382935, 59.93263)",City of St. Petersburg
Saint Petersburg Institute of Law named after Prince P. Oldenburg,2016,education,4,0,Saint Petersburg,"c(30.382935, 59.93263)",City of St. Petersburg
Saint Petersburg Institute of Law named after Prince P. Oldenburg,2017,education,3,0,Saint Petersburg,"c(30.382935, 59.93263)",City of St. Petersburg
Saint Petersburg Institute of Law named after Prince P. Oldenburg,2018,education,6,0,Saint Petersburg,"c(30.382935, 59.93263)",City of St. Petersburg
Saint Petersburg Institute of Law named after Prince P. Oldenburg,2019,education,7,3,Saint Petersburg,"c(30.382935, 59.93263)",City of St. Petersburg
Saint Petersburg Institute of Law named after Prince P. Oldenburg,2020,education,9,12,Saint Petersburg,"c(30.382935, 59.93263)",City of St. Petersburg
Saint Petersburg Institute of Law named after Prince P. Oldenburg,2021,education,22,8,Saint Petersburg,"c(30.382935, 59.93263)",City of St. Petersburg
Saint Petersburg Institute of Law named after Prince P. Oldenburg,2022,education,21,3,Saint Petersburg,"c(30.382935, 59.93263)",City of St. Petersburg
Saint Petersburg Institute of Law named after Prince P. Oldenburg,2023,education,6,6,Saint Petersburg,"c(30.382935, 59.93263)",City of St. Petersburg
Saint Petersburg Institute of Law named after Prince P. Oldenburg,2024,education,2,0,Saint Petersburg,"c(30.382935, 59.93263)",City of St. Petersburg
Saint Petersburg Medical Technical Institute,2022,education,1,2,Saint Petersburg,"c(30.340796, 59.927906)",City of St. Petersburg
Saint Petersburg Medical Technical Institute,2023,education,1,2,Saint Petersburg,"c(30.340796, 59.927906)",City of St. Petersburg
Saint Petersburg Medical Technical Institute,2024,education,0,1,Saint Petersburg,"c(30.340796, 59.927906)",City of St. Petersburg
Saint Petersburg Mining University,2012,education,41,20,St Petersburg,"c(30.31413, 59.93863)",City of St. Petersburg
Saint Petersburg Mining University,2013,education,23,36,St Petersburg,"c(30.31413, 59.93863)",City of St. Petersburg
Saint Petersburg Mining University,2014,education,29,36,St Petersburg,"c(30.31413, 59.93863)",City of St. Petersburg
Saint Petersburg Mining University,2015,education,69,70,St Petersburg,"c(30.31413, 59.93863)",City of St. Petersburg
Saint Petersburg Mining University,2016,education,175,92,St Petersburg,"c(30.31413, 59.93863)",City of St. Petersburg
Saint Petersburg Mining University,2017,education,366,200,St Petersburg,"c(30.31413, 59.93863)",City of St. Petersburg
Saint Petersburg Mining University,2018,education,414,365,St Petersburg,"c(30.31413, 59.93863)",City of St. Petersburg
Saint Petersburg Mining University,2019,education,547,1495,St Petersburg,"c(30.31413, 59.93863)",City of St. Petersburg
Saint Petersburg Mining University,2020,education,617,1589,St Petersburg,"c(30.31413, 59.93863)",City of St. Petersburg
Saint Petersburg Mining University,2021,education,708,3121,St Petersburg,"c(30.31413, 59.93863)",City of St. Petersburg
Saint Petersburg Mining University,2022,education,518,3548,St Petersburg,"c(30.31413, 59.93863)",City of St. Petersburg
Saint Petersburg Mining University,2023,education,426,4741,St Petersburg,"c(30.31413, 59.93863)",City of St. Petersburg
Saint Petersburg Mining University,2024,education,110,1467,St Petersburg,"c(30.31413, 59.93863)",City of St. Petersburg
Saint Petersburg Pasteur Institute,2012,nonprofit,17,539,Saint Petersburg,"c(30.318882, 59.96051)",City of St. Petersburg
Saint Petersburg Pasteur Institute,2013,nonprofit,10,436,Saint Petersburg,"c(30.318882, 59.96051)",City of St. Petersburg
Saint Petersburg Pasteur Institute,2014,nonprofit,38,604,Saint Petersburg,"c(30.318882, 59.96051)",City of St. Petersburg
Saint Petersburg Pasteur Institute,2015,nonprofit,22,603,Saint Petersburg,"c(30.318882, 59.96051)",City of St. Petersburg
Saint Petersburg Pasteur Institute,2016,nonprofit,31,535,Saint Petersburg,"c(30.318882, 59.96051)",City of St. Petersburg
Saint Petersburg Pasteur Institute,2017,nonprofit,33,572,Saint Petersburg,"c(30.318882, 59.96051)",City of St. Petersburg
Saint Petersburg Pasteur Institute,2018,nonprofit,151,545,Saint Petersburg,"c(30.318882, 59.96051)",City of St. Petersburg
Saint Petersburg Pasteur Institute,2019,nonprofit,77,653,Saint Petersburg,"c(30.318882, 59.96051)",City of St. Petersburg
Saint Petersburg Pasteur Institute,2020,nonprofit,117,838,Saint Petersburg,"c(30.318882, 59.96051)",City of St. Petersburg
Saint Petersburg Pasteur Institute,2021,nonprofit,115,1128,Saint Petersburg,"c(30.318882, 59.96051)",City of St. Petersburg
Saint Petersburg Pasteur Institute,2022,nonprofit,125,1234,Saint Petersburg,"c(30.318882, 59.96051)",City of St. Petersburg
Saint Petersburg Pasteur Institute,2023,nonprofit,148,1377,Saint Petersburg,"c(30.318882, 59.96051)",City of St. Petersburg
Saint Petersburg Pasteur Institute,2024,nonprofit,33,520,Saint Petersburg,"c(30.318882, 59.96051)",City of St. Petersburg
Saint Petersburg Social and Economic Institute,2012,education,0,1,Saint Petersburg,"c(30.3654, 59.9334)",City of St. Petersburg
Saint Petersburg Social and Economic Institute,2013,education,0,1,Saint Petersburg,"c(30.3654, 59.9334)",City of St. Petersburg
Saint Petersburg Social and Economic Institute,2018,education,0,1,Saint Petersburg,"c(30.3654, 59.9334)",City of St. Petersburg
Saint Petersburg State Academic Institute of Painting Sculpture and Architecture named after I.E. Repin,2017,education,4,1,Saint Petersburg,"c(30.325184, 59.928772)",City of St. Petersburg
Saint Petersburg State Academic Institute of Painting Sculpture and Architecture named after I.E. Repin,2018,education,10,1,Saint Petersburg,"c(30.325184, 59.928772)",City of St. Petersburg
Saint Petersburg State Academic Institute of Painting Sculpture and Architecture named after I.E. Repin,2019,education,4,1,Saint Petersburg,"c(30.325184, 59.928772)",City of St. Petersburg
Saint Petersburg State Academic Institute of Painting Sculpture and Architecture named after I.E. Repin,2020,education,10,0,Saint Petersburg,"c(30.325184, 59.928772)",City of St. Petersburg
Saint Petersburg State Academic Institute of Painting Sculpture and Architecture named after I.E. Repin,2021,education,4,0,Saint Petersburg,"c(30.325184, 59.928772)",City of St. Petersburg
Saint Petersburg State Academic Institute of Painting Sculpture and Architecture named after I.E. Repin,2022,education,6,0,Saint Petersburg,"c(30.325184, 59.928772)",City of St. Petersburg
Saint Petersburg State Academic Institute of Painting Sculpture and Architecture named after I.E. Repin,2023,education,5,1,Saint Petersburg,"c(30.325184, 59.928772)",City of St. Petersburg
Saint Petersburg State Academy of Veterinary Medicine,2012,education,3,4,Saint Petersburg,"c(30.3234, 59.894676)",City of St. Petersburg
Saint Petersburg State Academy of Veterinary Medicine,2013,education,0,4,Saint Petersburg,"c(30.3234, 59.894676)",City of St. Petersburg
Saint Petersburg State Academy of Veterinary Medicine,2014,education,2,5,Saint Petersburg,"c(30.3234, 59.894676)",City of St. Petersburg
Saint Petersburg State Academy of Veterinary Medicine,2015,education,5,5,Saint Petersburg,"c(30.3234, 59.894676)",City of St. Petersburg
Saint Petersburg State Academy of Veterinary Medicine,2016,education,3,9,Saint Petersburg,"c(30.3234, 59.894676)",City of St. Petersburg
Saint Petersburg State Academy of Veterinary Medicine,2017,education,5,12,Saint Petersburg,"c(30.3234, 59.894676)",City of St. Petersburg
Saint Petersburg State Academy of Veterinary Medicine,2018,education,10,11,Saint Petersburg,"c(30.3234, 59.894676)",City of St. Petersburg
Saint Petersburg State Academy of Veterinary Medicine,2019,education,65,13,Saint Petersburg,"c(30.3234, 59.894676)",City of St. Petersburg
Saint Petersburg State Academy of Veterinary Medicine,2020,education,62,37,Saint Petersburg,"c(30.3234, 59.894676)",City of St. Petersburg
Saint Petersburg State Academy of Veterinary Medicine,2021,education,95,142,Saint Petersburg,"c(30.3234, 59.894676)",City of St. Petersburg
Saint Petersburg State Academy of Veterinary Medicine,2022,education,81,144,Saint Petersburg,"c(30.3234, 59.894676)",City of St. Petersburg
Saint Petersburg State Academy of Veterinary Medicine,2023,education,62,277,Saint Petersburg,"c(30.3234, 59.894676)",City of St. Petersburg
Saint Petersburg State Academy of Veterinary Medicine,2024,education,17,100,Saint Petersburg,"c(30.3234, 59.894676)",City of St. Petersburg
Saint Petersburg State Conservatory named after N.A. Rimsky-Korsakov,2013,education,3,0,Saint Petersburg,"c(30.298262, 59.925983)",City of St. Petersburg
Saint Petersburg State Conservatory named after N.A. Rimsky-Korsakov,2014,education,1,0,Saint Petersburg,"c(30.298262, 59.925983)",City of St. Petersburg
Saint Petersburg State Conservatory named after N.A. Rimsky-Korsakov,2015,education,3,0,Saint Petersburg,"c(30.298262, 59.925983)",City of St. Petersburg
Saint Petersburg State Conservatory named after N.A. Rimsky-Korsakov,2016,education,0,1,Saint Petersburg,"c(30.298262, 59.925983)",City of St. Petersburg
Saint Petersburg State Conservatory named after N.A. Rimsky-Korsakov,2017,education,2,0,Saint Petersburg,"c(30.298262, 59.925983)",City of St. Petersburg
Saint Petersburg State Conservatory named after N.A. Rimsky-Korsakov,2018,education,8,0,Saint Petersburg,"c(30.298262, 59.925983)",City of St. Petersburg
Saint Petersburg State Conservatory named after N.A. Rimsky-Korsakov,2019,education,14,1,Saint Petersburg,"c(30.298262, 59.925983)",City of St. Petersburg
Saint Petersburg State Conservatory named after N.A. Rimsky-Korsakov,2020,education,16,3,Saint Petersburg,"c(30.298262, 59.925983)",City of St. Petersburg
Saint Petersburg State Conservatory named after N.A. Rimsky-Korsakov,2021,education,22,6,Saint Petersburg,"c(30.298262, 59.925983)",City of St. Petersburg
Saint Petersburg State Conservatory named after N.A. Rimsky-Korsakov,2022,education,19,2,Saint Petersburg,"c(30.298262, 59.925983)",City of St. Petersburg
Saint Petersburg State Conservatory named after N.A. Rimsky-Korsakov,2023,education,11,2,Saint Petersburg,"c(30.298262, 59.925983)",City of St. Petersburg
Saint Petersburg State Conservatory named after N.A. Rimsky-Korsakov,2024,education,3,1,Saint Petersburg,"c(30.298262, 59.925983)",City of St. Petersburg
Saint Petersburg State Electrotechnical University,2012,education,114,756,Saint Petersburg,"c(30.3225, 59.9725)",City of St. Petersburg
Saint Petersburg State Electrotechnical University,2013,education,170,902,Saint Petersburg,"c(30.3225, 59.9725)",City of St. Petersburg
Saint Petersburg State Electrotechnical University,2014,education,262,1256,Saint Petersburg,"c(30.3225, 59.9725)",City of St. Petersburg
Saint Petersburg State Electrotechnical University,2015,education,394,1370,Saint Petersburg,"c(30.3225, 59.9725)",City of St. Petersburg
Saint Petersburg State Electrotechnical University,2016,education,564,1693,Saint Petersburg,"c(30.3225, 59.9725)",City of St. Petersburg
Saint Petersburg State Electrotechnical University,2017,education,683,1985,Saint Petersburg,"c(30.3225, 59.9725)",City of St. Petersburg
Saint Petersburg State Electrotechnical University,2018,education,787,2346,Saint Petersburg,"c(30.3225, 59.9725)",City of St. Petersburg
Saint Petersburg State Electrotechnical University,2019,education,968,2928,Saint Petersburg,"c(30.3225, 59.9725)",City of St. Petersburg
Saint Petersburg State Electrotechnical University,2020,education,881,3718,Saint Petersburg,"c(30.3225, 59.9725)",City of St. Petersburg
Saint Petersburg State Electrotechnical University,2021,education,937,4413,Saint Petersburg,"c(30.3225, 59.9725)",City of St. Petersburg
Saint Petersburg State Electrotechnical University,2022,education,879,4851,Saint Petersburg,"c(30.3225, 59.9725)",City of St. Petersburg
Saint Petersburg State Electrotechnical University,2023,education,762,5332,Saint Petersburg,"c(30.3225, 59.9725)",City of St. Petersburg
Saint Petersburg State Electrotechnical University,2024,education,227,1752,Saint Petersburg,"c(30.3225, 59.9725)",City of St. Petersburg
Saint Petersburg State Forest Technical University,2012,education,27,189,Saint Petersburg,"c(30.344673, 59.9949)",City of St. Petersburg
Saint Petersburg State Forest Technical University,2013,education,32,256,Saint Petersburg,"c(30.344673, 59.9949)",City of St. Petersburg
Saint Petersburg State Forest Technical University,2014,education,31,269,Saint Petersburg,"c(30.344673, 59.9949)",City of St. Petersburg
Saint Petersburg State Forest Technical University,2015,education,36,297,Saint Petersburg,"c(30.344673, 59.9949)",City of St. Petersburg
Saint Petersburg State Forest Technical University,2016,education,61,370,Saint Petersburg,"c(30.344673, 59.9949)",City of St. Petersburg
Saint Petersburg State Forest Technical University,2017,education,66,427,Saint Petersburg,"c(30.344673, 59.9949)",City of St. Petersburg
Saint Petersburg State Forest Technical University,2018,education,80,495,Saint Petersburg,"c(30.344673, 59.9949)",City of St. Petersburg
Saint Petersburg State Forest Technical University,2019,education,139,580,Saint Petersburg,"c(30.344673, 59.9949)",City of St. Petersburg
Saint Petersburg State Forest Technical University,2020,education,205,768,Saint Petersburg,"c(30.344673, 59.9949)",City of St. Petersburg
Saint Petersburg State Forest Technical University,2021,education,210,879,Saint Petersburg,"c(30.344673, 59.9949)",City of St. Petersburg
Saint Petersburg State Forest Technical University,2022,education,130,1078,Saint Petersburg,"c(30.344673, 59.9949)",City of St. Petersburg
Saint Petersburg State Forest Technical University,2023,education,90,1049,Saint Petersburg,"c(30.344673, 59.9949)",City of St. Petersburg
Saint Petersburg State Forest Technical University,2024,education,36,308,Saint Petersburg,"c(30.344673, 59.9949)",City of St. Petersburg
Saint Petersburg State Institute of Psychology and Social Work,2013,education,1,0,St Petersburg,"c(30.31413, 59.93863)",City of St. Petersburg
Saint Petersburg State Institute of Psychology and Social Work,2014,education,2,0,St Petersburg,"c(30.31413, 59.93863)",City of St. Petersburg
Saint Petersburg State Institute of Psychology and Social Work,2015,education,3,2,St Petersburg,"c(30.31413, 59.93863)",City of St. Petersburg
Saint Petersburg State Institute of Psychology and Social Work,2016,education,4,0,St Petersburg,"c(30.31413, 59.93863)",City of St. Petersburg
Saint Petersburg State Institute of Psychology and Social Work,2017,education,3,4,St Petersburg,"c(30.31413, 59.93863)",City of St. Petersburg
Saint Petersburg State Institute of Psychology and Social Work,2018,education,7,2,St Petersburg,"c(30.31413, 59.93863)",City of St. Petersburg
Saint Petersburg State Institute of Psychology and Social Work,2019,education,9,6,St Petersburg,"c(30.31413, 59.93863)",City of St. Petersburg
Saint Petersburg State Institute of Psychology and Social Work,2020,education,14,6,St Petersburg,"c(30.31413, 59.93863)",City of St. Petersburg
Saint Petersburg State Institute of Psychology and Social Work,2021,education,18,13,St Petersburg,"c(30.31413, 59.93863)",City of St. Petersburg
Saint Petersburg State Institute of Psychology and Social Work,2022,education,11,13,St Petersburg,"c(30.31413, 59.93863)",City of St. Petersburg
Saint Petersburg State Institute of Psychology and Social Work,2023,education,13,39,St Petersburg,"c(30.31413, 59.93863)",City of St. Petersburg
Saint Petersburg State Institute of Psychology and Social Work,2024,education,2,19,St Petersburg,"c(30.31413, 59.93863)",City of St. Petersburg
Saint Petersburg State Pediatric Medical University,2012,education,34,301,Saint Petersburg,"c(30.34206, 59.978218)",City of St. Petersburg
Saint Petersburg State Pediatric Medical University,2013,education,140,402,Saint Petersburg,"c(30.34206, 59.978218)",City of St. Petersburg
Saint Petersburg State Pediatric Medical University,2014,education,136,593,Saint Petersburg,"c(30.34206, 59.978218)",City of St. Petersburg
Saint Petersburg State Pediatric Medical University,2015,education,164,775,Saint Petersburg,"c(30.34206, 59.978218)",City of St. Petersburg
Saint Petersburg State Pediatric Medical University,2016,education,178,818,Saint Petersburg,"c(30.34206, 59.978218)",City of St. Petersburg
Saint Petersburg State Pediatric Medical University,2017,education,229,913,Saint Petersburg,"c(30.34206, 59.978218)",City of St. Petersburg
